Open,High,Low,Close,Volume,Dividends,Stock Splits,Moving_Average,RSI,EMA_Fast,EMA_Slow,MACD,Signal
223.9199981689453,226.8300018310547,223.64999389648438,226.0500030517578,44340200,0.0,0.0,222.25800170898438,,219.2870209610337,218.09249290310078,1.1945280579329278,-0.13269883667515803
225.72000122070312,225.99000549316406,223.0399932861328,225.88999938964844,40687800,0.0,0.0,223.93000183105468,,220.3028637962052,218.67008597617837,1.6327778200268313,0.22039649466523986
225.77000427246094,227.1699981689453,225.4499969482422,226.50999450683594,30299000,0.0,0.0,224.97799987792968,,221.2578069824561,219.25081994141226,2.0069870410438284,0.5777146039409575
226.52000427246094,227.97999572753906,225.0500030517578,226.39999389648438,34765500,0.0,0.0,225.91399841308595,62.17213096395311,222.04891266153737,219.7803883825287,2.268524279008659,0.9158765389544978
227.7899932861328,228.33999633789062,223.89999389648438,224.52999877929688,43695300,0.0,0.0,225.8759979248047,57.14998502259019,222.43061821811574,220.1322113748819,2.2984068432338347,1.1923825998103652
225.66000366210938,228.22000122070312,224.3300018310547,226.83999633789062,38677300,0.0,0.0,226.03399658203125,84.03478459639267,223.10898408269648,220.62908433510478,2.479899747591702,1.4498860293666327
226.75999450683594,227.27999877929688,223.88999938964844,227.17999267578125,30602200,0.0,0.0,226.2919952392578,91.25445315310989,223.7352930970172,221.11433680478453,2.620956292232677,1.6841000819398415
226.0,228.85000610351562,224.88999938964844,228.02999877929688,35934600,0.0,0.0,226.59599609375,90.58619870291488,224.39601704813714,221.6266080621558,2.769408985981329,1.9011618627481393
227.9199981689453,229.86000061035156,225.67999267578125,226.49000549316406,38052200,0.0,0.0,226.61399841308594,82.29632723591709,224.71816911660284,221.98685972371197,2.7313093928908643,2.0671913687766845
230.10000610351562,232.9199981689453,228.8800048828125,229.7899932861328,51906300,0.0,0.0,227.66599731445314,82.6087081933167,225.498449758069,222.56486961722464,2.933580140844356,2.240469123190219
230.19000244140625,230.39999389648438,227.47999572753906,229.0,52990800,0.0,0.0,228.097998046875,78.09901105572119,226.03714979528914,223.04154594187466,2.9956038534144795,2.391496069235071
228.5500030517578,229.0,221.1699981689453,222.77000427246094,50190600,0.0,0.0,227.21600036621095,53.27511440778479,225.53451202254632,223.02143174414033,2.513080278405994,2.415812911069256
221.66000366210938,221.77999877929688,217.47999572753906,220.85000610351562,43840200,0.0,0.0,225.78000183105468,48.215025890514745,224.8138188042339,222.86058540039033,1.9532334038435692,2.3232970096241186
221.6300048828125,225.47999572753906,221.52000427246094,222.3800048828125,36615400,0.0,0.0,224.95800170898437,44.89082951974051,224.439385893246,222.8249868435327,1.6143990497132847,2.181517417641952
223.9499969482422,225.24000549316406,219.77000427246094,220.82000732421875,48423000,0.0,0.0,223.16400451660155,38.69432560716959,223.88255842108794,222.67646984210205,1.2060885789858844,1.9864316499107386
220.82000732421875,221.27000427246094,216.7100067138672,220.91000366210938,67180000,0.0,0.0,221.54600524902344,39.20206821209099,223.425242304322,222.5456204954359,0.8796218088860996,1.765069681705811
218.9199981689453,221.47999572753906,216.72999572753906,220.11000061035156,51591000,0.0,0.0,221.01400451660157,36.230626097301865,222.91520512063425,222.36520420765189,0.5500009129823695,1.5220559279611225
221.4600067138672,223.08999633789062,217.88999938964844,222.66000366210938,44587100,0.0,0.0,221.37600402832032,42.71807681932212,222.87594335778425,222.38704120427838,0.48890215350587596,1.3154251730700732
222.5,223.5500030517578,219.82000732421875,222.77000427246094,37498200,0.0,0.0,221.45400390625,46.32107674122348,222.85964503696528,222.41540883895857,0.4442361980067062,1.1411873780574
223.5800018310547,224.0399932861328,221.91000366210938,222.5,36766600,0.0,0.0,221.79000244140624,40.082263659352016,222.8043150312783,222.42167485088754,0.38264018039075154,0.9894779385240703
216.5399932861328,217.22000122070312,213.9199981689453,216.32000732421875,59357400,0.0,0.0,220.87200317382812,30.41126113034059,221.80672923019222,221.9696994785417,-0.16297024834949525,0.7589883011493572
215.75,216.89999389648438,214.5,216.7899932861328,45519300,0.0,0.0,220.20800170898437,29.443990822385473,221.03492370033695,221.58601753836328,-0.5510938380263326,0.4969718733142193
217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,0.0,0.0,219.81400146484376,40.23567406162194,220.9818588912707,221.5196460496998,-0.5377871584290972,0.29002006696555604
224.99000549316406,229.82000732421875,224.6300048828125,228.8699951171875,66781300,0.0,0.0,221.03399963378905,48.66975284536056,222.19541831064248,222.06411635099516,0.13130195964731683,0.2582764455019082
229.97000122070312,233.08999633789062,227.6199951171875,228.1999969482422,318679900,0.0,0.0,222.1739990234375,48.8392286645805,223.11919963950396,222.51862602486534,0.6005736146386198,0.3267358793292505
227.33999633789062,229.4499969482422,225.80999755859375,226.47000122070312,54146000,0.0,0.0,224.20399780273436,56.174899679493876,223.63470757507304,222.8113204838163,0.823387091256734,0.4260661217147472
228.64999389648438,229.35000610351562,225.72999572753906,227.3699951171875,43556100,0.0,0.0,226.31999816894532,61.264677503545805,224.2093671969368,223.14900008628825,1.0603671106485422,0.5529263195015063
224.92999267578125,227.2899932861328,224.02000427246094,226.3699951171875,42308700,0.0,0.0,227.45599670410155,57.022164741368385,224.54177149236,223.3875923107993,1.1541791815606928,0.6731768919133436
227.3000030517578,228.5,225.41000366210938,227.52000427246094,36636700,0.0,0.0,227.18599853515624,61.964286784737055,224.99996115083707,223.69369690055203,1.3062642502850395,0.7997943635876827
228.4600067138672,229.52000427246094,227.3000030517578,227.7899932861328,34026000,0.0,0.0,227.10399780273437,62.20723054922479,225.42919686395948,223.9971262624469,1.432070601512578,0.9262496111726619
230.0399932861328,233.0,229.64999389648438,233.0,54541900,0.0,0.0,228.40999755859374,69.77601545450757,226.5939358079657,224.66400579856196,1.9299300094037335,1.1269856908188762
